,CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
1551,228,65,F,Single,High,7660,2022-06-21,447.99,Books,4403.0,2022-08-04,Inquiry,Unresolved,2023-10-16,32,Website,0
1552,228,65,F,Single,High,7660,2022-06-21,447.99,Books,5711.0,2022-07-11,Feedback,Resolved,2023-10-16,32,Website,0
1553,228,65,F,Single,High,5184,2022-07-06,253.02,Books,4403.0,2022-08-04,Inquiry,Unresolved,2023-10-16,32,Website,0
1554,228,65,F,Single,High,5184,2022-07-06,253.02,Books,5711.0,2022-07-11,Feedback,Resolved,2023-10-16,32,Website,0
1555,228,65,F,Single,High,1587,2022-01-20,415.79,Groceries,4403.0,2022-08-04,Inquiry,Unresolved,2023-10-16,32,Website,0
1556,228,65,F,Single,High,1587,2022-01-20,415.79,Groceries,5711.0,2022-07-11,Feedback,Resolved,2023-10-16,32,Website,0
1557,228,65,F,Single,High,8410,2022-06-07,332.94,Books,4403.0,2022-08-04,Inquiry,Unresolved,2023-10-16,32,Website,0
1558,228,65,F,Single,High,8410,2022-06-07,332.94,Books,5711.0,2022-07-11,Feedback,Resolved,2023-10-16,32,Website,0
1559,228,65,F,Single,High,3275,2022-01-09,497.61,Electronics,4403.0,2022-08-04,Inquiry,Unresolved,2023-10-16,32,Website,0
1560,228,65,F,Single,High,3275,2022-01-09,497.61,Electronics,5711.0,2022-07-11,Feedback,Resolved,2023-10-16,32,Website,0
1561,229,21,F,Single,Medium,9471,2022-09-11,146.08,Books,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1562,229,21,F,Single,Medium,8962,2022-06-05,411.94,Books,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1563,229,21,F,Single,Medium,6657,2022-03-10,259.2,Groceries,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1564,229,21,F,Single,Medium,4712,2022-05-02,200.33,Furniture,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1565,229,21,F,Single,Medium,4066,2022-02-24,202.57,Clothing,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1566,229,21,F,Single,Medium,2813,2022-06-16,261.67,Groceries,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1567,229,21,F,Single,Medium,7880,2022-05-24,346.02,Clothing,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1568,229,21,F,Single,Medium,4565,2022-03-19,240.19,Furniture,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1569,229,21,F,Single,Medium,6927,2022-04-10,491.03,Clothing,5875.0,2022-08-12,Inquiry,Unresolved,2023-12-23,37,Website,0
1570,230,60,F,Divorced,Medium,7500,2022-11-26,421.5,Clothing,9131.0,2022-09-09,Complaint,Unresolved,2023-09-04,9,Online Banking,1
1571,230,60,F,Divorced,Medium,7500,2022-11-26,421.5,Clothing,4772.0,2022-02-11,Complaint,Resolved,2023-09-04,9,Online Banking,1
1572,230,60,F,Divorced,Medium,1831,2022-11-11,263.05,Electronics,9131.0,2022-09-09,Complaint,Unresolved,2023-09-04,9,Online Banking,1
1573,230,60,F,Divorced,Medium,1831,2022-11-11,263.05,Electronics,4772.0,2022-02-11,Complaint,Resolved,2023-09-04,9,Online Banking,1
1574,230,60,F,Divorced,Medium,1279,2022-04-20,481.72,Clothing,9131.0,2022-09-09,Complaint,Unresolved,2023-09-04,9,Online Banking,1
1575,230,60,F,Divorced,Medium,1279,2022-04-20,481.72,Clothing,4772.0,2022-02-11,Complaint,Resolved,2023-09-04,9,Online Banking,1
1576,230,60,F,Divorced,Medium,3888,2022-09-05,202.0,Books,9131.0,2022-09-09,Complaint,Unresolved,2023-09-04,9,Online Banking,1
1577,230,60,F,Divorced,Medium,3888,2022-09-05,202.0,Books,4772.0,2022-02-11,Complaint,Resolved,2023-09-04,9,Online Banking,1
1578,230,60,F,Divorced,Medium,8845,2022-09-23,67.94,Clothing,9131.0,2022-09-09,Complaint,Unresolved,2023-09-04,9,Online Banking,1
1579,230,60,F,Divorced,Medium,8845,2022-09-23,67.94,Clothing,4772.0,2022-02-11,Complaint,Resolved,2023-09-04,9,Online Banking,1
1580,230,60,F,Divorced,Medium,7105,2022-01-19,31.86,Books,9131.0,2022-09-09,Complaint,Unresolved,2023-09-04,9,Online Banking,1
1581,230,60,F,Divorced,Medium,7105,2022-01-19,31.86,Books,4772.0,2022-02-11,Complaint,Resolved,2023-09-04,9,Online Banking,1
1582,231,30,F,Married,Low,2664,2022-06-11,347.94,Books,,,,,2023-02-20,47,Online Banking,1
1583,231,30,F,Married,Low,2022,2022-11-28,449.55,Clothing,,,,,2023-02-20,47,Online Banking,1
1584,231,30,F,Married,Low,5933,2022-09-25,427.65,Books,,,,,2023-02-20,47,Online Banking,1
1585,231,30,F,Married,Low,8755,2022-12-26,128.28,Groceries,,,,,2023-02-20,47,Online Banking,1
1586,232,56,F,Single,Low,5153,2022-02-24,38.55,Furniture,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1587,232,56,F,Single,Low,5153,2022-02-24,38.55,Furniture,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1588,232,56,F,Single,Low,7187,2022-03-25,236.33,Groceries,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1589,232,56,F,Single,Low,7187,2022-03-25,236.33,Groceries,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1590,232,56,F,Single,Low,5859,2022-01-22,196.51,Electronics,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1591,232,56,F,Single,Low,5859,2022-01-22,196.51,Electronics,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1592,232,56,F,Single,Low,2222,2022-04-22,217.36,Clothing,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1593,232,56,F,Single,Low,2222,2022-04-22,217.36,Clothing,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1594,232,56,F,Single,Low,1769,2022-11-06,263.34,Furniture,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1595,232,56,F,Single,Low,1769,2022-11-06,263.34,Furniture,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1596,232,56,F,Single,Low,3350,2022-04-27,440.13,Furniture,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1597,232,56,F,Single,Low,3350,2022-04-27,440.13,Furniture,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1598,232,56,F,Single,Low,8400,2022-06-03,485.11,Electronics,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1599,232,56,F,Single,Low,8400,2022-06-03,485.11,Electronics,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1600,232,56,F,Single,Low,8873,2022-04-10,204.86,Groceries,5340.0,2022-03-16,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1601,232,56,F,Single,Low,8873,2022-04-10,204.86,Groceries,2718.0,2022-11-24,Feedback,Unresolved,2023-09-08,32,Online Banking,0
1602,233,53,F,Married,High,6398,2022-11-14,284.72,Electronics,6203.0,2022-09-20,Inquiry,Resolved,2023-09-18,33,Website,0
1603,233,53,F,Married,High,6398,2022-11-14,284.72,Electronics,7230.0,2022-10-09,Inquiry,Resolved,2023-09-18,33,Website,0
1604,233,53,F,Married,High,3151,2022-02-16,69.76,Books,6203.0,2022-09-20,Inquiry,Resolved,2023-09-18,33,Website,0
1605,233,53,F,Married,High,3151,2022-02-16,69.76,Books,7230.0,2022-10-09,Inquiry,Resolved,2023-09-18,33,Website,0
1606,233,53,F,Married,High,1326,2022-04-05,462.94,Clothing,6203.0,2022-09-20,Inquiry,Resolved,2023-09-18,33,Website,0
1607,233,53,F,Married,High,1326,2022-04-05,462.94,Clothing,7230.0,2022-10-09,Inquiry,Resolved,2023-09-18,33,Website,0
1608,234,40,M,Widowed,Low,6310,2022-06-24,162.56,Furniture,,,,,2023-06-19,23,Online Banking,1
1609,234,40,M,Widowed,Low,2323,2022-01-18,50.6,Groceries,,,,,2023-06-19,23,Online Banking,1
1610,234,40,M,Widowed,Low,1271,2022-09-25,115.18,Furniture,,,,,2023-06-19,23,Online Banking,1
1611,234,40,M,Widowed,Low,7083,2022-10-01,302.69,Electronics,,,,,2023-06-19,23,Online Banking,1
1612,234,40,M,Widowed,Low,2617,2022-03-27,150.62,Books,,,,,2023-06-19,23,Online Banking,1
1613,234,40,M,Widowed,Low,3001,2022-01-29,466.05,Groceries,,,,,2023-06-19,23,Online Banking,1
1614,234,40,M,Widowed,Low,1351,2022-07-13,119.48,Electronics,,,,,2023-06-19,23,Online Banking,1
1615,234,40,M,Widowed,Low,8554,2022-04-18,209.52,Clothing,,,,,2023-06-19,23,Online Banking,1
1616,235,23,M,Divorced,High,9246,2022-03-25,279.74,Electronics,4938.0,2022-02-24,Feedback,Unresolved,2023-12-28,15,Mobile App,0
1617,235,23,M,Divorced,High,9246,2022-03-25,279.74,Electronics,6706.0,2022-07-11,Feedback,Unresolved,2023-12-28,15,Mobile App,0
1618,235,23,M,Divorced,High,5695,2022-03-28,475.22,Electronics,4938.0,2022-02-24,Feedback,Unresolved,2023-12-28,15,Mobile App,0
1619,235,23,M,Divorced,High,5695,2022-03-28,475.22,Electronics,6706.0,2022-07-11,Feedback,Unresolved,2023-12-28,15,Mobile App,0
1620,235,23,M,Divorced,High,5015,2022-09-28,15.54,Electronics,4938.0,2022-02-24,Feedback,Unresolved,2023-12-28,15,Mobile App,0
1621,235,23,M,Divorced,High,5015,2022-09-28,15.54,Electronics,6706.0,2022-07-11,Feedback,Unresolved,2023-12-28,15,Mobile App,0
1622,236,41,F,Single,Low,4288,2022-12-04,343.69,Clothing,4973.0,2022-01-08,Feedback,Resolved,2023-09-25,30,Online Banking,1
1623,236,41,F,Single,Low,4288,2022-12-04,343.69,Clothing,6982.0,2022-07-08,Complaint,Resolved,2023-09-25,30,Online Banking,1
1624,236,41,F,Single,Low,5717,2022-11-12,257.05,Electronics,4973.0,2022-01-08,Feedback,Resolved,2023-09-25,30,Online Banking,1
1625,236,41,F,Single,Low,5717,2022-11-12,257.05,Electronics,6982.0,2022-07-08,Complaint,Resolved,2023-09-25,30,Online Banking,1
1626,236,41,F,Single,Low,6656,2022-03-02,299.58,Furniture,4973.0,2022-01-08,Feedback,Resolved,2023-09-25,30,Online Banking,1
1627,236,41,F,Single,Low,6656,2022-03-02,299.58,Furniture,6982.0,2022-07-08,Complaint,Resolved,2023-09-25,30,Online Banking,1
1628,236,41,F,Single,Low,9322,2022-08-01,323.12,Electronics,4973.0,2022-01-08,Feedback,Resolved,2023-09-25,30,Online Banking,1
1629,236,41,F,Single,Low,9322,2022-08-01,323.12,Electronics,6982.0,2022-07-08,Complaint,Resolved,2023-09-25,30,Online Banking,1
1630,236,41,F,Single,Low,6394,2022-12-18,149.68,Electronics,4973.0,2022-01-08,Feedback,Resolved,2023-09-25,30,Online Banking,1
1631,236,41,F,Single,Low,6394,2022-12-18,149.68,Electronics,6982.0,2022-07-08,Complaint,Resolved,2023-09-25,30,Online Banking,1
1632,236,41,F,Single,Low,7316,2022-03-28,109.87,Clothing,4973.0,2022-01-08,Feedback,Resolved,2023-09-25,30,Online Banking,1
1633,236,41,F,Single,Low,7316,2022-03-28,109.87,Clothing,6982.0,2022-07-08,Complaint,Resolved,2023-09-25,30,Online Banking,1
1634,237,61,M,Divorced,Low,7512,2022-02-01,398.99,Electronics,,,,,2023-01-13,16,Online Banking,1
1635,238,50,M,Widowed,High,2186,2022-05-18,216.64,Books,5806.0,2022-07-07,Inquiry,Unresolved,2023-09-20,22,Mobile App,1
1636,238,50,M,Widowed,High,8075,2022-02-16,312.21,Groceries,5806.0,2022-07-07,Inquiry,Unresolved,2023-09-20,22,Mobile App,1
1637,238,50,M,Widowed,High,6817,2022-10-29,233.59,Groceries,5806.0,2022-07-07,Inquiry,Unresolved,2023-09-20,22,Mobile App,1
1638,239,29,F,Married,Medium,8319,2022-03-23,158.43,Books,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1639,239,29,F,Married,Medium,2721,2022-12-12,115.9,Furniture,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1640,239,29,F,Married,Medium,2786,2022-01-24,471.72,Electronics,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1641,239,29,F,Married,Medium,9612,2022-12-03,83.09,Electronics,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1642,239,29,F,Married,Medium,2406,2022-02-23,366.67,Electronics,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1643,239,29,F,Married,Medium,8197,2022-11-10,309.18,Electronics,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1644,239,29,F,Married,Medium,9636,2022-09-03,202.06,Books,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1645,239,29,F,Married,Medium,3390,2022-08-15,462.86,Furniture,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1646,239,29,F,Married,Medium,8392,2022-08-10,484.93,Electronics,6086.0,2022-11-05,Complaint,Unresolved,2023-10-09,43,Mobile App,1
1647,240,58,M,Divorced,High,2134,2022-11-26,401.08,Groceries,7609.0,2022-03-24,Complaint,Resolved,2023-07-27,30,Online Banking,0
1648,240,58,M,Divorced,High,7998,2022-01-05,458.39,Groceries,7609.0,2022-03-24,Complaint,Resolved,2023-07-27,30,Online Banking,0
1649,241,38,F,Divorced,Medium,4059,2022-04-22,125.96,Groceries,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1650,241,38,F,Divorced,Medium,5846,2022-01-04,27.6,Books,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1651,241,38,F,Divorced,Medium,5980,2022-09-26,127.06,Electronics,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1652,241,38,F,Divorced,Medium,8452,2022-05-03,409.19,Electronics,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1653,241,38,F,Divorced,Medium,1210,2022-09-06,314.17,Books,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1654,241,38,F,Divorced,Medium,3996,2022-06-28,182.18,Clothing,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1655,241,38,F,Divorced,Medium,6215,2022-08-10,256.72,Clothing,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1656,241,38,F,Divorced,Medium,9473,2022-07-25,444.16,Clothing,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1657,241,38,F,Divorced,Medium,3633,2022-06-28,298.89,Clothing,4335.0,2022-05-29,Complaint,Resolved,2023-12-19,1,Mobile App,0
1658,242,28,F,Single,Low,1979,2022-11-15,134.74,Electronics,8216.0,2022-09-24,Feedback,Resolved,2023-02-16,35,Online Banking,1
1659,242,28,F,Single,Low,1979,2022-11-15,134.74,Electronics,2632.0,2022-05-30,Complaint,Unresolved,2023-02-16,35,Online Banking,1
1660,242,28,F,Single,Low,5580,2022-10-19,484.62,Clothing,8216.0,2022-09-24,Feedback,Resolved,2023-02-16,35,Online Banking,1
1661,242,28,F,Single,Low,5580,2022-10-19,484.62,Clothing,2632.0,2022-05-30,Complaint,Unresolved,2023-02-16,35,Online Banking,1
1662,242,28,F,Single,Low,8524,2022-02-25,107.37,Groceries,8216.0,2022-09-24,Feedback,Resolved,2023-02-16,35,Online Banking,1
1663,242,28,F,Single,Low,8524,2022-02-25,107.37,Groceries,2632.0,2022-05-30,Complaint,Unresolved,2023-02-16,35,Online Banking,1
1664,243,61,M,Married,Medium,6842,2022-11-17,160.29,Clothing,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1665,243,61,M,Married,Medium,3811,2022-01-09,458.27,Books,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1666,243,61,M,Married,Medium,5093,2022-07-24,447.53,Books,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1667,243,61,M,Married,Medium,5530,2022-05-16,22.91,Clothing,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1668,243,61,M,Married,Medium,4922,2022-11-21,379.69,Clothing,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1669,243,61,M,Married,Medium,2350,2022-10-17,438.95,Groceries,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1670,243,61,M,Married,Medium,7239,2022-01-15,44.12,Groceries,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1671,243,61,M,Married,Medium,1883,2022-11-20,149.35,Books,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1672,243,61,M,Married,Medium,1412,2022-04-06,261.07,Electronics,3059.0,2022-12-18,Inquiry,Unresolved,2023-12-09,18,Website,0
1673,244,55,F,Widowed,High,2278,2022-12-08,467.07,Clothing,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1674,244,55,F,Widowed,High,2278,2022-12-08,467.07,Clothing,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1675,244,55,F,Widowed,High,8134,2022-04-03,24.71,Electronics,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1676,244,55,F,Widowed,High,8134,2022-04-03,24.71,Electronics,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1677,244,55,F,Widowed,High,7264,2022-10-12,78.06,Clothing,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1678,244,55,F,Widowed,High,7264,2022-10-12,78.06,Clothing,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1679,244,55,F,Widowed,High,9546,2022-08-29,332.66,Clothing,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1680,244,55,F,Widowed,High,9546,2022-08-29,332.66,Clothing,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1681,244,55,F,Widowed,High,8635,2022-03-28,115.21,Furniture,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1682,244,55,F,Widowed,High,8635,2022-03-28,115.21,Furniture,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1683,244,55,F,Widowed,High,8608,2022-07-01,309.6,Groceries,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1684,244,55,F,Widowed,High,8608,2022-07-01,309.6,Groceries,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1685,244,55,F,Widowed,High,2405,2022-03-29,322.59,Electronics,2046.0,2022-09-10,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1686,244,55,F,Widowed,High,2405,2022-03-29,322.59,Electronics,7082.0,2022-03-15,Complaint,Unresolved,2023-06-21,15,Online Banking,0
1687,245,46,F,Single,Low,9948,2022-07-13,394.18,Clothing,,,,,2023-05-18,21,Online Banking,0
1688,245,46,F,Single,Low,5421,2022-05-16,459.71,Furniture,,,,,2023-05-18,21,Online Banking,0
1689,245,46,F,Single,Low,4270,2022-06-02,170.28,Groceries,,,,,2023-05-18,21,Online Banking,0
1690,245,46,F,Single,Low,9117,2022-01-14,453.87,Clothing,,,,,2023-05-18,21,Online Banking,0
1691,245,46,F,Single,Low,3378,2022-06-18,382.68,Books,,,,,2023-05-18,21,Online Banking,0
1692,245,46,F,Single,Low,2176,2022-11-11,344.58,Groceries,,,,,2023-05-18,21,Online Banking,0
1693,245,46,F,Single,Low,8941,2022-04-13,175.4,Books,,,,,2023-05-18,21,Online Banking,0
1694,245,46,F,Single,Low,5641,2022-09-24,170.1,Electronics,,,,,2023-05-18,21,Online Banking,0
1695,245,46,F,Single,Low,7422,2022-05-11,414.29,Furniture,,,,,2023-05-18,21,Online Banking,0
1696,246,65,F,Divorced,Medium,4066,2022-11-27,481.33,Electronics,2590.0,2022-09-30,Inquiry,Resolved,2023-03-24,40,Mobile App,0
1697,246,65,F,Divorced,Medium,4954,2022-08-23,346.82,Furniture,2590.0,2022-09-30,Inquiry,Resolved,2023-03-24,40,Mobile App,0
1698,246,65,F,Divorced,Medium,7906,2022-08-04,253.19,Clothing,2590.0,2022-09-30,Inquiry,Resolved,2023-03-24,40,Mobile App,0
1699,246,65,F,Divorced,Medium,8502,2022-06-24,89.8,Clothing,2590.0,2022-09-30,Inquiry,Resolved,2023-03-24,40,Mobile App,0
1700,247,58,F,Divorced,Medium,4552,2022-10-06,154.02,Electronics,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1701,247,58,F,Divorced,Medium,4552,2022-10-06,154.02,Electronics,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1702,247,58,F,Divorced,Medium,7625,2022-04-21,114.96,Electronics,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1703,247,58,F,Divorced,Medium,7625,2022-04-21,114.96,Electronics,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1704,247,58,F,Divorced,Medium,2704,2022-02-06,406.81,Clothing,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1705,247,58,F,Divorced,Medium,2704,2022-02-06,406.81,Clothing,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1706,247,58,F,Divorced,Medium,7405,2022-06-17,259.07,Clothing,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1707,247,58,F,Divorced,Medium,7405,2022-06-17,259.07,Clothing,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1708,247,58,F,Divorced,Medium,5287,2022-06-21,485.95,Clothing,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1709,247,58,F,Divorced,Medium,5287,2022-06-21,485.95,Clothing,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1710,247,58,F,Divorced,Medium,4130,2022-09-05,22.47,Groceries,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1711,247,58,F,Divorced,Medium,4130,2022-09-05,22.47,Groceries,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1712,247,58,F,Divorced,Medium,8725,2022-01-08,444.4,Clothing,2016.0,2022-02-23,Feedback,Resolved,2023-12-24,2,Online Banking,0
1713,247,58,F,Divorced,Medium,8725,2022-01-08,444.4,Clothing,5434.0,2022-10-23,Complaint,Resolved,2023-12-24,2,Online Banking,0
1714,248,20,M,Married,High,7835,2022-06-12,204.89,Furniture,9511.0,2022-06-26,Complaint,Unresolved,2023-08-26,30,Online Banking,1
1715,248,20,M,Married,High,3229,2022-11-21,414.89,Books,9511.0,2022-06-26,Complaint,Unresolved,2023-08-26,30,Online Banking,1
1716,248,20,M,Married,High,1158,2022-08-30,405.75,Groceries,9511.0,2022-06-26,Complaint,Unresolved,2023-08-26,30,Online Banking,1
1717,248,20,M,Married,High,8052,2022-11-03,379.88,Clothing,9511.0,2022-06-26,Complaint,Unresolved,2023-08-26,30,Online Banking,1
1718,248,20,M,Married,High,3863,2022-11-17,113.73,Furniture,9511.0,2022-06-26,Complaint,Unresolved,2023-08-26,30,Online Banking,1
1719,249,45,F,Widowed,Low,7067,2022-01-27,356.39,Books,7243.0,2022-01-13,Complaint,Unresolved,2023-02-06,40,Website,0
1720,250,37,M,Widowed,Low,7796,2022-01-28,400.78,Books,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1721,250,37,M,Widowed,Low,6699,2022-01-07,27.98,Clothing,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1722,250,37,M,Widowed,Low,4796,2022-12-28,90.66,Electronics,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1723,250,37,M,Widowed,Low,5324,2022-04-04,353.55,Electronics,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1724,250,37,M,Widowed,Low,4937,2022-04-12,281.14,Furniture,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1725,250,37,M,Widowed,Low,1480,2022-11-10,166.39,Groceries,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1726,250,37,M,Widowed,Low,9883,2022-01-25,286.86,Groceries,9779.0,2022-04-15,Inquiry,Resolved,2023-01-09,32,Website,0
1727,251,43,F,Divorced,Medium,3902,2022-12-05,251.56,Groceries,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1728,251,43,F,Divorced,Medium,3636,2022-05-08,217.4,Furniture,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1729,251,43,F,Divorced,Medium,4135,2022-01-16,204.24,Electronics,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1730,251,43,F,Divorced,Medium,2531,2022-03-31,346.3,Books,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1731,251,43,F,Divorced,Medium,9394,2022-10-05,295.09,Clothing,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1732,251,43,F,Divorced,Medium,9621,2022-06-13,280.13,Books,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1733,251,43,F,Divorced,Medium,4005,2022-04-28,374.07,Furniture,7921.0,2022-10-13,Complaint,Resolved,2023-03-24,28,Website,1
1734,252,41,M,Widowed,Medium,5445,2022-02-28,308.11,Clothing,,,,,2023-08-11,11,Online Banking,1
1735,252,41,M,Widowed,Medium,3167,2022-04-20,8.69,Groceries,,,,,2023-08-11,11,Online Banking,1
1736,252,41,M,Widowed,Medium,3115,2022-05-03,489.77,Groceries,,,,,2023-08-11,11,Online Banking,1
1737,252,41,M,Widowed,Medium,2313,2022-07-28,174.14,Groceries,,,,,2023-08-11,11,Online Banking,1
1738,253,69,M,Single,Medium,3477,2022-07-22,479.69,Electronics,7241.0,2022-07-22,Complaint,Resolved,2023-12-03,7,Online Banking,0
1739,253,69,M,Single,Medium,7632,2022-02-19,103.82,Furniture,7241.0,2022-07-22,Complaint,Resolved,2023-12-03,7,Online Banking,0
1740,253,69,M,Single,Medium,2326,2022-01-25,447.08,Books,7241.0,2022-07-22,Complaint,Resolved,2023-12-03,7,Online Banking,0
1741,253,69,M,Single,Medium,5613,2022-12-01,179.77,Clothing,7241.0,2022-07-22,Complaint,Resolved,2023-12-03,7,Online Banking,0
1742,253,69,M,Single,Medium,7642,2022-08-19,108.75,Clothing,7241.0,2022-07-22,Complaint,Resolved,2023-12-03,7,Online Banking,0
1743,254,64,F,Married,Low,6544,2022-10-03,444.41,Groceries,7813.0,2022-07-12,Complaint,Unresolved,2023-08-25,1,Mobile App,1
1744,254,64,F,Married,Low,6544,2022-10-03,444.41,Groceries,7136.0,2022-07-28,Inquiry,Resolved,2023-08-25,1,Mobile App,1
